ID,Бренд,Название,Перевод,Линейка,Позиция,Рейтинг,Крепость,Изображение,Отзывы,Состав,
196802,Nаш,ГОLУБИКА,Голубика,Крепкая,51,"3,9",Средняя,https://htreviews.org/uploads/objects/3/2ca7e3ce18e7718b81b6ef387ebf295e.webp,"Голубика или ягодно-сливочный йогурт, кому как удобно. Без яркого мыла, но фоново проскальзывает. Сладость на послевкусии.
Не приторно, довольно приятная крепость, без ТХ.
Добавить холодок/лед и будет еще приятнее.",Голубика,"<b>
Бренд</b>: Nаш<b>
Название</b>: ГОLУБИКА(Голубика)<b>
Линейка</b>: Крепкая<b>
Крепость</b>: Средняя<b>
Состав</b>: Голубика<b>
Рейтинг</b>: 3,9<b>
-------------
Отзыв:</b> Голубика или ягодно-сливочный йогурт, кому как удобно. Без яркого мыла, но фоново проскальзывает. Сладость на послевкусии.
Не приторно, довольно приятная крепость, без ТХ.
Добавить холодок/лед и будет еще приятнее."
136233,Nаш,Юбилейное,Печенье,Основная,52,"3,8",Средняя,https://htreviews.org/uploads/objects/5/a5853c14bb8f8303dce2e05845b17c30.webp,"Хороший табак для миксов, можно придумать очень много интересных сочетаний, как дополнение заходит буквально под все, но лично для меня в соло курится ужасно, суховатое печенье, курится примерно также как есть засохшую годами пачку юбилейного не запивая чаем, но добавить к нему буквально что угодно, и уже куришь его как пить тоже печенье с чаем, вполне прикольно)",Печенье,"<b>
Бренд</b>: Nаш<b>
Название</b>: Юбилейное(Печенье)<b>
Линейка</b>: Основная<b>
Крепость</b>: Средняя<b>
Состав</b>: Печенье<b>
Рейтинг</b>: 3,8<b>
-------------
Отзыв:</b> Хороший табак для миксов, можно придумать очень много интересных сочетаний, как дополнение заходит буквально под все, но лично для меня в соло курится ужасно, суховатое печенье, курится примерно также как есть засохшую годами пачку юбилейного не запивая чаем, но добавить к нему буквально что угодно, и уже куришь его как пить тоже печенье с чаем, вполне прикольно)"
165426,Nаш,Лаванда фейхоа,х Дава Дым,Основная,53,"3,8",Средняя,https://htreviews.org/uploads/objects/5/419ffe28567705459ed884f3a5459174.webp,"Из банки пахнет богоподобно, насыщенный  и приятный запах фейхоа с нотками лаванды, но при покуре все наоборот. Чувствовал вкус лаванды, с приятной горчинкой (как эфирное масло), а фейхоа почти не почувствовал. Первые 20-30 минут покура не хватало сладости и фейхоа, потом на 10 минут сладость появилась и пропала. В микс , с чем нибудь сладким, чтобы разбавить сладость ароматом лаванды и просто ее немного сбить","Фейхоа, Лаванда","<b>
Бренд</b>: Nаш<b>
Название</b>: Лаванда фейхоа(х Дава Дым)<b>
Линейка</b>: Основная<b>
Крепость</b>: Средняя<b>
Состав</b>: Фейхоа, Лаванда<b>
Рейтинг</b>: 3,8<b>
-------------
Отзыв:</b> Из банки пахнет богоподобно, насыщенный  и приятный запах фейхоа с нотками лаванды, но при покуре все наоборот. Чувствовал вкус лаванды, с приятной горчинкой (как эфирное масло), а фейхоа почти не почувствовал. Первые 20-30 минут покура не хватало сладости и фейхоа, потом на 10 минут сладость появилась и пропала. В микс , с чем нибудь сладким, чтобы разбавить сладость ароматом лаванды и просто ее немного сбить"
195566,Nаш,Мультифрукт,Нет данных,Основная,54,"3,8",Средняя,https://htreviews.org/uploads/objects/5/4d4c2f1d5da5ed9e355283230d3cb70e.webp,"не прям топчик среди мультифруктов, но достаточно неплох

первым фоном идет маракуйя, потом киви, потом уже все остальные фрукты

в соло - можно, в миксах тоже заходит",Фрукты,"<b>
Бренд</b>: Nаш<b>
Название</b>: Мультифрукт(Нет данных)<b>
Линейка</b>: Основная<b>
Крепость</b>: Средняя<b>
Состав</b>: Фрукты<b>
Рейтинг</b>: 3,8<b>
-------------
Отзыв:</b> не прям топчик среди мультифруктов, но достаточно неплох

первым фоном идет маракуйя, потом киви, потом уже все остальные фрукты

в соло - можно, в миксах тоже заходит"
188747,Nаш,Липтон,Нет данных,Основная,55,"3,8",Средняя,https://htreviews.org/uploads/objects/5/4d94d9e40178ed058066bc343b6eb7db.webp,"В соло однозначно не обуздана. В миксах вполне себе неплохо, особенно со сладкими ягодами, дабы разбавить кислую цедру лимона",Зеленый чай,"<b>
Бренд</b>: Nаш<b>
Название</b>: Липтон(Нет данных)<b>
Линейка</b>: Основная<b>
Крепость</b>: Средняя<b>
Состав</b>: Зеленый чай<b>
Рейтинг</b>: 3,8<b>
-------------
Отзыв:</b> В соло однозначно не обуздана. В миксах вполне себе неплохо, особенно со сладкими ягодами, дабы разбавить кислую цедру лимона"
131559,Nаш,Гранат,Нет данных,Основная,56,"3,8",Средняя,https://htreviews.org/uploads/objects/5/e0c83f12167d6c6e80571e9c20af335d.webp,"Вкус не вызвал у меня восторга, гранат ощущается нормально, но курится довольно посредственно.",Гранат,"<b>
Бренд</b>: Nаш<b>
Название</b>: Гранат(Нет данных)<b>
Линейка</b>: Основная<b>
Крепость</b>: Средняя<b>
Состав</b>: Гранат<b>
Рейтинг</b>: 3,8<b>
-------------
Отзыв:</b> Вкус не вызвал у меня восторга, гранат ощущается нормально, но курится довольно посредственно."
195852,Nаш,Черника-ромашка,Нет данных,Крепкая,57,"3,8",Средне-крепкая,https://htreviews.org/uploads/objects/2/6584c04d57469786d85d27c58bc2be1a.webp,"Вкусный чай с травой и ягодками. Вот какие ощущения были у меня про покуре, все в балансе и не химозно, не приторно, не горько, не кисло. В соло самое то если не хочется заморачиваться, а в миксах непонятно и теряется","Черника, Ромашка","<b>
Бренд</b>: Nаш<b>
Название</b>: Черника-ромашка(Нет данных)<b>
Линейка</b>: Крепкая<b>
Крепость</b>: Средне-крепкая<b>
Состав</b>: Черника, Ромашка<b>
Рейтинг</b>: 3,8<b>
-------------
Отзыв:</b> Вкусный чай с травой и ягодками. Вот какие ощущения были у меня про покуре, все в балансе и не химозно, не приторно, не горько, не кисло. В соло самое то если не хочется заморачиваться, а в миксах непонятно и теряется"
131548,Nаш,Голубика,Нет данных,Основная,58,"3,8",Средняя,https://htreviews.org/uploads/objects/5/8f1485e53c4ed68448eb983af6d70967.webp,"Хорошая голубика, есть ощущение что ты её не куришь, а ешь. В соло будет нормально, но скучновато, а вот миксы дополнит очень хорошо",Голубика,"<b>
Бренд</b>: Nаш<b>
Название</b>: Голубика(Нет данных)<b>
Линейка</b>: Основная<b>
Крепость</b>: Средняя<b>
Состав</b>: Голубика<b>
Рейтинг</b>: 3,8<b>
-------------
Отзыв:</b> Хорошая голубика, есть ощущение что ты её не куришь, а ешь. В соло будет нормально, но скучновато, а вот миксы дополнит очень хорошо"
165429,Nаш,Базилик-лайм,х Дава Дым,Основная,59,"3,8",Средняя,https://htreviews.org/uploads/objects/5/cf87b8ccb228fe7ec9ceabb41791a61e.webp,"Максимально странные ощущения при прокуре соло, как и вся линейка Наш-соло это приговор, ароматика мизерная, но она есть. Хорош в миксах, как дополнение, но вряд ли даст прям положительные эмоции при первых тягах, как и многие вкусы наш-не всегда раскрывается, так как описано по вкусу","Лайм, Базилик","<b>
Бренд</b>: Nаш<b>
Название</b>: Базилик-лайм(х Дава Дым)<b>
Линейка</b>: Основная<b>
Крепость</b>: Средняя<b>
Состав</b>: Лайм, Базилик<b>
Рейтинг</b>: 3,8<b>
-------------
Отзыв:</b> Максимально странные ощущения при прокуре соло, как и вся линейка Наш-соло это приговор, ароматика мизерная, но она есть. Хорош в миксах, как дополнение, но вряд ли даст прям положительные эмоции при первых тягах, как и многие вкусы наш-не всегда раскрывается, так как описано по вкусу"
158115,Nаш,Папайя,Нет данных,Основная,60,"3,8",Средняя,https://htreviews.org/uploads/objects/5/242c5774376d820e1f99427d7d30f6a2.webp,"Сильно уступает конкурентам. Папайя совсем не яркая, будто чем то разбавленная.",Папайя,"<b>
Бренд</b>: Nаш<b>
Название</b>: Папайя(Нет данных)<b>
Линейка</b>: Основная<b>
Крепость</b>: Средняя<b>
Состав</b>: Папайя<b>
Рейтинг</b>: 3,8<b>
-------------
Отзыв:</b> Сильно уступает конкурентам. Папайя совсем не яркая, будто чем то разбавленная."
196066,Nаш,ЗЕМLЯНИКА ЛЕМОНГРАСС,Земляника лемонграсс,Крепкая,61,"3,8",Средне-крепкая,https://htreviews.org/uploads/objects/2/dd79f3ffdff2da37ed6dae833331048d.webp,Если откинуть наличие ТХ и не долговечную аромку задумка интересная. Использовать сладкую землянику и кисло травянистый лемонграсс. Данный вкус на начале курения напомнил полевой чай с сушеной земляникой,"Земляника, Лемонграсс","<b>
Бренд</b>: Nаш<b>
Название</b>: ЗЕМLЯНИКА ЛЕМОНГРАСС(Земляника лемонграсс)<b>
Линейка</b>: Крепкая<b>
Крепость</b>: Средне-крепкая<b>
Состав</b>: Земляника, Лемонграсс<b>
Рейтинг</b>: 3,8<b>
-------------
Отзыв:</b> Если откинуть наличие ТХ и не долговечную аромку задумка интересная. Использовать сладкую землянику и кисло травянистый лемонграсс. Данный вкус на начале курения напомнил полевой чай с сушеной земляникой"
196755,Nаш,ЧУПА ЧУПС,Энергетик бабл гам,Крепкая,62,"3,8",Средне-крепкая,https://htreviews.org/uploads/objects/3/6915241b8b27a4078422cfa2a6800086.webp,"Вот есть у Чупа-чупса вкус с энергетиком, лимоном и жвачкой. Вот это оно. Кисленькое, колючее, вкусненькое. Точно не чистый энергетик и не бабл-гам, приятное месиво скорее.","Жвачка, Леденцы, Энергетик","<b>
Бренд</b>: Nаш<b>
Название</b>: ЧУПА ЧУПС(Энергетик бабл гам)<b>
Линейка</b>: Крепкая<b>
Крепость</b>: Средне-крепкая<b>
Состав</b>: Жвачка, Леденцы, Энергетик<b>
Рейтинг</b>: 3,8<b>
-------------
Отзыв:</b> Вот есть у Чупа-чупса вкус с энергетиком, лимоном и жвачкой. Вот это оно. Кисленькое, колючее, вкусненькое. Точно не чистый энергетик и не бабл-гам, приятное месиво скорее."
136235,Nаш,Oasis,Оазис,Основная,63,"3,7",Средняя,https://htreviews.org/uploads/objects/5/0cd66cddcf606a08194efd47453c0b38.webp,"Очень напоминает сок мультифрут, как будто пьешь сок из коробки. Фруктово тропическое сочетание. Старый наш, когда табачок был суховат, а вкус не таким насыщенным, нравился больше. Сам табак был с таким земельным привкусом. Сейчас табак стал заметно влажнее, аромка более яркой, а суховато земельный привкус пропал совсем.",Фрукты,"<b>
Бренд</b>: Nаш<b>
Название</b>: Oasis(Оазис)<b>
Линейка</b>: Основная<b>
Крепость</b>: Средняя<b>
Состав</b>: Фрукты<b>
Рейтинг</b>: 3,7<b>
-------------
Отзыв:</b> Очень напоминает сок мультифрут, как будто пьешь сок из коробки. Фруктово тропическое сочетание. Старый наш, когда табачок был суховат, а вкус не таким насыщенным, нравился больше. Сам табак был с таким земельным привкусом. Сейчас табак стал заметно влажнее, аромка более яркой, а суховато земельный привкус пропал совсем."
195851,Nаш,Манго-перец,Нет данных,Крепкая,64,"3,7",Крепкая,https://htreviews.org/uploads/objects/2/12fc678badd331f82cf3ba0b2cc6361e.webp,"На мой взгляд получился не лучший продукт или же слишком не стабильный от партии к партии. Потому что при раскуривании у меня дал вкус я бы сказал неплохого манго, но далее начал травянить и исчез. Так как линейка крепкая в ней присутствует ТХ в сочетании с перцем не самое приятное ощущение еще и когда вылезает сырье. Вот если перенести данный вкус в стандартную линейку и доделать вкус перца было бы круто. Манго при раскуривании был топчик","Манго, Перец","<b>
Бренд</b>: Nаш<b>
Название</b>: Манго-перец(Нет данных)<b>
Линейка</b>: Крепкая<b>
Крепость</b>: Крепкая<b>
Состав</b>: Манго, Перец<b>
Рейтинг</b>: 3,7<b>
-------------
Отзыв:</b> На мой взгляд получился не лучший продукт или же слишком не стабильный от партии к партии. Потому что при раскуривании у меня дал вкус я бы сказал неплохого манго, но далее начал травянить и исчез. Так как линейка крепкая в ней присутствует ТХ в сочетании с перцем не самое приятное ощущение еще и когда вылезает сырье. Вот если перенести данный вкус в стандартную линейку и доделать вкус перца было бы круто. Манго при раскуривании был топчик"
194902,Nаш,Киви сельдерей,х Дава Дым,Основная,65,"3,7",Средняя,https://htreviews.org/uploads/objects/5/21eeecca8c5daa7c0662eeb6fa2a06b8.webp,"сдержанный по яркости киви с травянистым послевкусием - это интересно по задумке, но реализация хромает, не хватает насыщенности, аромка быстро пропадает","Киви, Травяной","<b>
Бренд</b>: Nаш<b>
Название</b>: Киви сельдерей(х Дава Дым)<b>
Линейка</b>: Основная<b>
Крепость</b>: Средняя<b>
Состав</b>: Киви, Травяной<b>
Рейтинг</b>: 3,7<b>
-------------
Отзыв:</b> сдержанный по яркости киви с травянистым послевкусием - это интересно по задумке, но реализация хромает, не хватает насыщенности, аромка быстро пропадает"
196233,Nаш,ИНЖИR ЛИМОN ГРЕЦКИЙ ОРЕХ,Инжир лимон грецкий орех,Крепкая,66,"3,7",Средняя,https://htreviews.org/uploads/objects/2/811bd53a2fde083ad87767ef5af73172.webp,"Не особый любитель табака от фирмы NАШ, но за этот вкус должен выразить респект. По ощущениям очень(очень) отдалённо, но напомнил вкус Werkbund от Bonche, что я считаю уже достаточно интересным фактом.
Орех чувствуется, чернослив есть, лимон тоже принимает участие -  в целом несколько суховато по ощущениям, вкус не ярок, но по общему ощущению вкус достаточно интересен. Увижу в продаже - возьму ещё раз.","Лимон, Орех, Инжир","<b>
Бренд</b>: Nаш<b>
Название</b>: ИНЖИR ЛИМОN ГРЕЦКИЙ ОРЕХ(Инжир лимон грецкий орех)<b>
Линейка</b>: Крепкая<b>
Крепость</b>: Средняя<b>
Состав</b>: Лимон, Орех, Инжир<b>
Рейтинг</b>: 3,7<b>
-------------
Отзыв:</b> Не особый любитель табака от фирмы NАШ, но за этот вкус должен выразить респект. По ощущениям очень(очень) отдалённо, но напомнил вкус Werkbund от Bonche, что я считаю уже достаточно интересным фактом.
Орех чувствуется, чернослив есть, лимон тоже принимает участие -  в целом несколько суховато по ощущениям, вкус не ярок, но по общему ощущению вкус достаточно интересен. Увижу в продаже - возьму ещё раз."
196666,Nаш,Слива Абрикос,Нет данных,Крепкая,67,"3,7",Средняя,https://htreviews.org/uploads/objects/3/85796572d36cb28f58b6a6b4ea4a3526.webp,Мякоть ммм.. сначала был абрикос - минут 15-20 ток слива и  поперла.,"Слива, Абрикос","<b>
Бренд</b>: Nаш<b>
Название</b>: Слива Абрикос(Нет данных)<b>
Линейка</b>: Крепкая<b>
Крепость</b>: Средняя<b>
Состав</b>: Слива, Абрикос<b>
Рейтинг</b>: 3,7<b>
-------------
Отзыв:</b> Мякоть ммм.. сначала был абрикос - минут 15-20 ток слива и  поперла."
196065,Nаш,КОКОС ЛЕМОНГРАСС ЛАЙМ,Нет данных,Крепкая,68,"3,7",Средняя,https://htreviews.org/uploads/objects/2/b97cd7fa37eb22930bcebf962123e60d.webp,"В соло не особо круто потому что ТХ и аромка быстро отлетает. Конечно от кокоса чувствуется сливочность и кислинка от лайма, но быстро исчезают. Сделав микс по совету Kvench с раменом от спектрума (который в соло тоже специфичен) получил хорошее сочетание, вкус держался минут 30 на 2*26 углях макс флоу и чаша прямоток, ТХ практически небыло, лишь сушило горло. Получился вкус напоминающий том ям, не прям идеальный, но все же имеющий место быть","Кокос, Лайм, Лемонграсс","<b>
Бренд</b>: Nаш<b>
Название</b>: КОКОС ЛЕМОНГРАСС ЛАЙМ(Нет данных)<b>
Линейка</b>: Крепкая<b>
Крепость</b>: Средняя<b>
Состав</b>: Кокос, Лайм, Лемонграсс<b>
Рейтинг</b>: 3,7<b>
-------------
Отзыв:</b> В соло не особо круто потому что ТХ и аромка быстро отлетает. Конечно от кокоса чувствуется сливочность и кислинка от лайма, но быстро исчезают. Сделав микс по совету Kvench с раменом от спектрума (который в соло тоже специфичен) получил хорошее сочетание, вкус держался минут 30 на 2*26 углях макс флоу и чаша прямоток, ТХ практически небыло, лишь сушило горло. Получился вкус напоминающий том ям, не прям идеальный, но все же имеющий место быть"
181277,Nаш,Банан,Нет данных,Основная,69,"3,7",Средняя,https://htreviews.org/uploads/objects/5/dcfc7e7da0231acda0d2d722b45f33ce.webp,"Химозный банан, даже в маленьком кол-ве добавления в чашку - перебивает своей химозностью. В чистом виде не советую курить. Мешайте с насыщенными ароматами.",Банан,"<b>
Бренд</b>: Nаш<b>
Название</b>: Банан(Нет данных)<b>
Линейка</b>: Основная<b>
Крепость</b>: Средняя<b>
Состав</b>: Банан<b>
Рейтинг</b>: 3,7<b>
-------------
Отзыв:</b> Химозный банан, даже в маленьком кол-ве добавления в чашку - перебивает своей химозностью. В чистом виде не советую курить. Мешайте с насыщенными ароматами."
158185,Nаш,Последний самурай,Нет данных,Основная,70,"3,6",Средняя,https://htreviews.org/uploads/objects/5/58633fb15647b668edea01c365cecc35.webp,"Цветочно миндальная вишня. Но нужно угадать с прогревом и жаром. Иначе миндаль и цветы будут на первом плане. А вишня фоном. Вкуснее, когда акцент на вишне, она сладкая, с легкой сливочностью и дополняет вкус цветочный аромат. Главное не давать много жара.","Ваниль, Вишня, Жасмин","<b>
Бренд</b>: Nаш<b>
Название</b>: Последний самурай(Нет данных)<b>
Линейка</b>: Основная<b>
Крепость</b>: Средняя<b>
Состав</b>: Ваниль, Вишня, Жасмин<b>
Рейтинг</b>: 3,6<b>
-------------
Отзыв:</b> Цветочно миндальная вишня. Но нужно угадать с прогревом и жаром. Иначе миндаль и цветы будут на первом плане. А вишня фоном. Вкуснее, когда акцент на вишне, она сладкая, с легкой сливочностью и дополняет вкус цветочный аромат. Главное не давать много жара."
195848,Nаш,Груша-фисташка,Нет данных,Крепкая,71,"3,6",Средне-крепкая,https://htreviews.org/uploads/objects/2/afc8f878df72d203ca1445f084cc1bd2.webp,"Разочарование :(
Абсолютное бестактное доминирование фисташки. Груша появляется на послевкусие, но этот ядреный орех все портит","Груша, Фисташки","<b>
Бренд</b>: Nаш<b>
Название</b>: Груша-фисташка(Нет данных)<b>
Линейка</b>: Крепкая<b>
Крепость</b>: Средне-крепкая<b>
Состав</b>: Груша, Фисташки<b>
Рейтинг</b>: 3,6<b>
-------------
Отзыв:</b> Разочарование :(
Абсолютное бестактное доминирование фисташки. Груша появляется на послевкусие, но этот ядреный орех все портит"
176431,Nаш,Май тай,Нет данных,Основная,72,"3,6",Средняя,https://htreviews.org/uploads/objects/5/ba3ee0292842cbb1c959d84b3e6e1522.webp,"На вдохе сладкий ананас, с кусочком лайма и соответствующей кислой ноткой, на выдохе миндальное послевкусие, с терпкой, небольшой горчинкой.
Алкогольная составляющая присутствует, неярко и фоново. Разбавить бы весь этот микс ромом, бренди или джином, было бы отлично.","Ананас, Лайм, Алкоголь","<b>
Бренд</b>: Nаш<b>
Название</b>: Май тай(Нет данных)<b>
Линейка</b>: Основная<b>
Крепость</b>: Средняя<b>
Состав</b>: Ананас, Лайм, Алкоголь<b>
Рейтинг</b>: 3,6<b>
-------------
Отзыв:</b> На вдохе сладкий ананас, с кусочком лайма и соответствующей кислой ноткой, на выдохе миндальное послевкусие, с терпкой, небольшой горчинкой.
Алкогольная составляющая присутствует, неярко и фоново. Разбавить бы весь этот микс ромом, бренди или джином, было бы отлично."
123139,Nаш,Черемуха,Нет данных,Основная,73,"3,6",Средняя,https://htreviews.org/uploads/objects/5/797988f0faadea5960911251bc2ae796.webp,"С радостью сегодня скурил утром чашечку в соло, но больше я люблю мешать ее с йогуртами, молочкой и чизкейками, получается прикольный черемуховый торт, где черемуху мы выкладываем нижним слоем и молочку наверх.",Черемуха,"<b>
Бренд</b>: Nаш<b>
Название</b>: Черемуха(Нет данных)<b>
Линейка</b>: Основная<b>
Крепость</b>: Средняя<b>
Состав</b>: Черемуха<b>
Рейтинг</b>: 3,6<b>
-------------
Отзыв:</b> С радостью сегодня скурил утром чашечку в соло, но больше я люблю мешать ее с йогуртами, молочкой и чизкейками, получается прикольный черемуховый торт, где черемуху мы выкладываем нижним слоем и молочку наверх."
188774,Nаш,Виноград мята,Нет данных,Основная,74,"3,6",Средняя,https://htreviews.org/uploads/objects/5/f29185073989b157465cee09a6f2167a.webp,"Вкус дешевого виноградного сока как у сармы один в один  с мятным холодком надо с чем то миксовать , соло очень слабо для готового микса","Виноград, Мята","<b>
Бренд</b>: Nаш<b>
Название</b>: Виноград мята(Нет данных)<b>
Линейка</b>: Основная<b>
Крепость</b>: Средняя<b>
Состав</b>: Виноград, Мята<b>
Рейтинг</b>: 3,6<b>
-------------
Отзыв:</b> Вкус дешевого виноградного сока как у сармы один в один  с мятным холодком надо с чем то миксовать , соло очень слабо для готового микса"
196807,Nаш,Клубника огурец,Нет данных,Основная,75,"3,6",Средняя,https://htreviews.org/uploads/objects/5/93c967e7555c2f86dd3ece464d1fc9a5.webp,"Необычный интересный вкус. Чувствуются оба ингредиента, раскрываются равномерно","Клубника, Лимонад, Огурец","<b>
Бренд</b>: Nаш<b>
Название</b>: Клубника огурец(Нет данных)<b>
Линейка</b>: Основная<b>
Крепость</b>: Средняя<b>
Состав</b>: Клубника, Лимонад, Огурец<b>
Рейтинг</b>: 3,6<b>
-------------
Отзыв:</b> Необычный интересный вкус. Чувствуются оба ингредиента, раскрываются равномерно"
123124,Nаш,Киви,Нет данных,Основная,76,"3,6",Средняя,https://htreviews.org/uploads/objects/5/32b50809feed6641bd4bb8dfef159c3e.webp,"Брал наугад, было неожиданно после покура, что такая низкая оценка, очень яркий и насыщенный киви, даже после часа курения аромка держалась на уровне, до этого из наша курил только скитллз, было сухо и невзрачно, поэтому ничего особенного не ожидал, на деле оказалось очень хорошо",Киви,"<b>
Бренд</b>: Nаш<b>
Название</b>: Киви(Нет данных)<b>
Линейка</b>: Основная<b>
Крепость</b>: Средняя<b>
Состав</b>: Киви<b>
Рейтинг</b>: 3,6<b>
-------------
Отзыв:</b> Брал наугад, было неожиданно после покура, что такая низкая оценка, очень яркий и насыщенный киви, даже после часа курения аромка держалась на уровне, до этого из наша курил только скитллз, было сухо и невзрачно, поэтому ничего особенного не ожидал, на деле оказалось очень хорошо"
123128,Nаш,Манго,Нет данных,Основная,77,"3,6",Средняя,https://htreviews.org/uploads/objects/5/aba9c04eec845be92dec920cd8259b37.webp,"Классный манго, в меру сладко, что очень приятно, т. к. не хочется курить ультра-сладкий аромат.",Манго,"<b>
Бренд</b>: Nаш<b>
Название</b>: Манго(Нет данных)<b>
Линейка</b>: Основная<b>
Крепость</b>: Средняя<b>
Состав</b>: Манго<b>
Рейтинг</b>: 3,6<b>
-------------
Отзыв:</b> Классный манго, в меру сладко, что очень приятно, т. к. не хочется курить ультра-сладкий аромат."
123114,Nаш,Белая клубника,Нет данных,Основная,78,"3,5",Средняя,https://htreviews.org/uploads/objects/5/394b68f31e3d03287e57f70c240d7953.webp,"Неплохо, хоть и не очень насыщенно. В миксах чувствуется, это радует. Приятный сладенький вкус. Смеха ради закинул в клубника-алоэ, получилось очень даже. Рекомендую",Клубника,"<b>
Бренд</b>: Nаш<b>
Название</b>: Белая клубника(Нет данных)<b>
Линейка</b>: Основная<b>
Крепость</b>: Средняя<b>
Состав</b>: Клубника<b>
Рейтинг</b>: 3,5<b>
-------------
Отзыв:</b> Неплохо, хоть и не очень насыщенно. В миксах чувствуется, это радует. Приятный сладенький вкус. Смеха ради закинул в клубника-алоэ, получилось очень даже. Рекомендую"
197157,Nаш,Дыня йогурт,Нет данных,Основная,79,"3,5",Средняя,https://htreviews.org/uploads/objects/5/8a1f20318a665619758d1b8f76194b49.webp,"Очень похоже на ягодный милкшейк, только сливочность более жирновата. Дыня имеет приятный оттенок, не ацетонит. Сладкая с очень легкой фруктовой кислинкой.","Дыня, Йогурт","<b>
Бренд</b>: Nаш<b>
Название</b>: Дыня йогурт(Нет данных)<b>
Линейка</b>: Основная<b>
Крепость</b>: Средняя<b>
Состав</b>: Дыня, Йогурт<b>
Рейтинг</b>: 3,5<b>
-------------
Отзыв:</b> Очень похоже на ягодный милкшейк, только сливочность более жирновата. Дыня имеет приятный оттенок, не ацетонит. Сладкая с очень легкой фруктовой кислинкой."
195290,Nаш,Сахарная клюква,Нет данных,Основная,80,"3,5",Средняя,https://htreviews.org/uploads/objects/5/81f7a268c005952afa025d445eea1ad1.webp,"Очень слабенький аромат клюквенного морсика. Сильно теряется даже в соло.
Не могу рекомендовать его ни любителям клюквы, ни тем, кто хочет кислых и терпких ягод.",Клюква,"<b>
Бренд</b>: Nаш<b>
Название</b>: Сахарная клюква(Нет данных)<b>
Линейка</b>: Основная<b>
Крепость</b>: Средняя<b>
Состав</b>: Клюква<b>
Рейтинг</b>: 3,5<b>
-------------
Отзыв:</b> Очень слабенький аромат клюквенного морсика. Сильно теряется даже в соло.
Не могу рекомендовать его ни любителям клюквы, ни тем, кто хочет кислых и терпких ягод."
158191,Nаш,Ягодный,Нет данных,Основная,81,"3,5",Средняя,https://htreviews.org/uploads/objects/5/b8801fc322ebe80bb370d1fdcff0d167.webp,"Курил и в соло и в миксах, в миксах проявляет себя гораздо интереснее, это сладкие ягоды, чуть химозный вкус, который желательно сдобрить чем нибудь кислым или  же уровновесить какой нибудь десерткой. Итог, нормально, но ничего особенного","Виноград, Ягоды","<b>
Бренд</b>: Nаш<b>
Название</b>: Ягодный(Нет данных)<b>
Линейка</b>: Основная<b>
Крепость</b>: Средняя<b>
Состав</b>: Виноград, Ягоды<b>
Рейтинг</b>: 3,5<b>
-------------
Отзыв:</b> Курил и в соло и в миксах, в миксах проявляет себя гораздо интереснее, это сладкие ягоды, чуть химозный вкус, который желательно сдобрить чем нибудь кислым или  же уровновесить какой нибудь десерткой. Итог, нормально, но ничего особенного"
196667,Nаш,Малина Личи Базилик,Нет данных,Крепкая,82,"3,5",Средняя,https://htreviews.org/uploads/objects/3/85e45c898205af47dd88ba5aa5da6f9b.webp,"Если к личи вы негатива не испытываете, то вполне себе курибельно ). Ярко, сладко, малина и Личи вполне уловимый, хоть в среднем и сливаются во что - то единое, базилик тоже на месте, хотя хотелось бы чуть ярче).","Малина, Базилик, Личи","<b>
Бренд</b>: Nаш<b>
Название</b>: Малина Личи Базилик(Нет данных)<b>
Линейка</b>: Крепкая<b>
Крепость</b>: Средняя<b>
Состав</b>: Малина, Базилик, Личи<b>
Рейтинг</b>: 3,5<b>
-------------
Отзыв:</b> Если к личи вы негатива не испытываете, то вполне себе курибельно ). Ярко, сладко, малина и Личи вполне уловимый, хоть в среднем и сливаются во что - то единое, базилик тоже на месте, хотя хотелось бы чуть ярче)."
161448,Nаш,Ананас,Нет данных,Основная,83,"3,5",Средняя,https://htreviews.org/uploads/objects/5/b86b139fc8669ce109be38f18adaa92d.webp,"средней ацетоновости ананас, без восторга, но и без ужаса. большой минус в том что очень сильно портит чашку в миксах, прям забивает этой химозой всё остальное.",Ананас,"<b>
Бренд</b>: Nаш<b>
Название</b>: Ананас(Нет данных)<b>
Линейка</b>: Основная<b>
Крепость</b>: Средняя<b>
Состав</b>: Ананас<b>
Рейтинг</b>: 3,5<b>
-------------
Отзыв:</b> средней ацетоновости ананас, без восторга, но и без ужаса. большой минус в том что очень сильно портит чашку в миксах, прям забивает этой химозой всё остальное."
123116,Nаш,Грейпфрут,Нет данных,Основная,84,"3,5",Средняя,https://htreviews.org/uploads/objects/5/5522632ccddacefe67f6c9683001f00f.webp,"Один из первых табаков и первый грейп, который я курил. Было очень вкусно. Странно, что больше нигде его не встречал.",Грейпфрут,"<b>
Бренд</b>: Nаш<b>
Название</b>: Грейпфрут(Нет данных)<b>
Линейка</b>: Основная<b>
Крепость</b>: Средняя<b>
Состав</b>: Грейпфрут<b>
Рейтинг</b>: 3,5<b>
-------------
Отзыв:</b> Один из первых табаков и первый грейп, который я курил. Было очень вкусно. Странно, что больше нигде его не встречал."
